x,y,label,filename
751,1051,0,10253_idx5_x751_y1051_class0.png
901,1401,0,10253_idx5_x901_y1401_class0.png
1151,501,0,10253_idx5_x1151_y501_class0.png
951,601,0,10253_idx5_x951_y601_class0.png
1451,401,0,10253_idx5_x1451_y401_class0.png
1351,701,0,10253_idx5_x1351_y701_class0.png
1751,701,0,10253_idx5_x1751_y701_class0.png
401,1851,0,10253_idx5_x401_y1851_class0.png
2451,901,0,10253_idx5_x2451_y901_class0.png
2101,1101,0,10253_idx5_x2101_y1101_class0.png
2001,1601,0,10253_idx5_x2001_y1601_class0.png
951,801,0,10253_idx5_x951_y801_class0.png
1451,651,0,10253_idx5_x1451_y651_class0.png
1051,1001,0,10253_idx5_x1051_y1001_class0.png
1551,1151,0,10253_idx5_x1551_y1151_class0.png
1251,651,0,10253_idx5_x1251_y651_class0.png
1001,651,0,10253_idx5_x1001_y651_class0.png
2101,851,0,10253_idx5_x2101_y851_class0.png
2301,901,0,10253_idx5_x2301_y901_class0.png
1051,551,0,10253_idx5_x1051_y551_class0.png
2101,651,0,10253_idx5_x2101_y651_class0.png
2351,1301,0,10253_idx5_x2351_y1301_class0.png
1351,1051,0,10253_idx5_x1351_y1051_class0.png
1551,1001,0,10253_idx5_x1551_y1001_class0.png
901,851,0,10253_idx5_x901_y851_class0.png
1301,951,0,10253_idx5_x1301_y951_class0.png
1001,751,0,10253_idx5_x1001_y751_class0.png
1101,1751,0,10253_idx5_x1101_y1751_class0.png
1351,601,0,10253_idx5_x1351_y601_class0.png
1401,951,0,10253_idx5_x1401_y951_class0.png
2151,701,0,10253_idx5_x2151_y701_class0.png
1601,1151,0,10253_idx5_x1601_y1151_class0.png
1601,1351,0,10253_idx5_x1601_y1351_class0.png
901,501,0,10253_idx5_x901_y501_class0.png
1401,901,0,10253_idx5_x1401_y901_class0.png
1201,851,0,10253_idx5_x1201_y851_class0.png
1451,1301,0,10253_idx5_x1451_y1301_class0.png
901,301,0,10253_idx5_x901_y301_class0.png
1701,1201,0,10253_idx5_x1701_y1201_class0.png
1601,1101,0,10253_idx5_x1601_y1101_class0.png
951,501,0,10253_idx5_x951_y501_class0.png
2001,1101,0,10253_idx5_x2001_y1101_class0.png
1051,1601,0,10253_idx5_x1051_y1601_class0.png
2151,951,0,10253_idx5_x2151_y951_class0.png
2601,751,0,10253_idx5_x2601_y751_class0.png
701,1401,0,10253_idx5_x701_y1401_class0.png
1001,351,0,10253_idx5_x1001_y351_class0.png
551,751,0,10253_idx5_x551_y751_class0.png
1301,651,0,10253_idx5_x1301_y651_class0.png
1301,901,0,10253_idx5_x1301_y901_class0.png
1651,1101,0,10253_idx5_x1651_y1101_class0.png
901,401,0,10253_idx5_x901_y401_class0.png
1551,1051,0,10253_idx5_x1551_y1051_class0.png
751,1201,0,10253_idx5_x751_y1201_class0.png
2301,1001,0,10253_idx5_x2301_y1001_class0.png
1801,1651,0,10253_idx5_x1801_y1651_class0.png
701,1001,0,10253_idx5_x701_y1001_class0.png
1301,1251,0,10253_idx5_x1301_y1251_class0.png
1051,851,0,10253_idx5_x1051_y851_class0.png
1351,851,0,10253_idx5_x1351_y851_class0.png
1251,1501,0,10253_idx5_x1251_y1501_class0.png
1051,701,0,10253_idx5_x1051_y701_class0.png
1651,1351,0,10253_idx5_x1651_y1351_class0.png
2151,901,0,10253_idx5_x2151_y901_class0.png
1951,1001,0,10253_idx5_x1951_y1001_class0.png
1001,1001,0,10253_idx5_x1001_y1001_class0.png
1901,1001,0,10253_idx5_x1901_y1001_class0.png
2151,1001,0,10253_idx5_x2151_y1001_class0.png
901,801,0,10253_idx5_x901_y801_class0.png
1601,1251,0,10253_idx5_x1601_y1251_class0.png
801,151,0,10253_idx5_x801_y151_class0.png
351,1801,0,10253_idx5_x351_y1801_class0.png
1401,1301,0,10253_idx5_x1401_y1301_class0.png
1151,201,0,10253_idx5_x1151_y201_class0.png
701,951,0,10253_idx5_x701_y951_class0.png
1051,2051,0,10253_idx5_x1051_y2051_class0.png
2101,1501,0,10253_idx5_x2101_y1501_class0.png
2201,1301,0,10253_idx5_x2201_y1301_class0.png
1151,701,0,10253_idx5_x1151_y701_class0.png
1151,801,0,10253_idx5_x1151_y801_class0.png
1201,701,0,10253_idx5_x1201_y701_class0.png
801,1201,0,10253_idx5_x801_y1201_class0.png
1351,501,0,10253_idx5_x1351_y501_class0.png
1401,1101,0,10253_idx5_x1401_y1101_class0.png
951,1301,0,10253_idx5_x951_y1301_class0.png
1501,801,0,10253_idx5_x1501_y801_class0.png
1101,451,0,10253_idx5_x1101_y451_class0.png
1501,1051,0,10253_idx5_x1501_y1051_class0.png
1251,401,0,10253_idx5_x1251_y401_class0.png
751,1651,0,10253_idx5_x751_y1651_class0.png
1301,1201,0,10253_idx5_x1301_y1201_class0.png
901,451,0,10253_idx5_x901_y451_class0.png
1001,1101,0,10253_idx5_x1001_y1101_class0.png
1151,901,0,10253_idx5_x1151_y901_class0.png
1051,401,0,10253_idx5_x1051_y401_class0.png
1201,901,0,10253_idx5_x1201_y901_class0.png
951,101,0,10253_idx5_x951_y101_class0.png
1151,551,0,10253_idx5_x1151_y551_class0.png
1251,801,0,10253_idx5_x1251_y801_class0.png
1851,1651,0,10253_idx5_x1851_y1651_class0.png
1801,1001,0,10253_idx5_x1801_y1001_class0.png
201,1551,0,10253_idx5_x201_y1551_class0.png
1801,551,0,10253_idx5_x1801_y551_class0.png
2251,901,0,10253_idx5_x2251_y901_class0.png
801,1151,0,10253_idx5_x801_y1151_class0.png
1601,451,0,10253_idx5_x1601_y451_class0.png
951,1001,0,10253_idx5_x951_y1001_class0.png
1051,901,0,10253_idx5_x1051_y901_class0.png
851,1201,0,10253_idx5_x851_y1201_class0.png
1151,1201,0,10253_idx5_x1151_y1201_class0.png
1451,901,0,10253_idx5_x1451_y901_class0.png
1651,501,0,10253_idx5_x1651_y501_class0.png
2101,1051,0,10253_idx5_x2101_y1051_class0.png
801,1351,0,10253_idx5_x801_y1351_class0.png
2101,451,0,10253_idx5_x2101_y451_class0.png
1701,951,0,10253_idx5_x1701_y951_class0.png
1901,1051,0,10253_idx5_x1901_y1051_class0.png
1751,1051,0,10253_idx5_x1751_y1051_class0.png
1351,1101,0,10253_idx5_x1351_y1101_class0.png
1451,851,0,10253_idx5_x1451_y851_class0.png
2101,901,0,10253_idx5_x2101_y901_class0.png
1301,1051,0,10253_idx5_x1301_y1051_class0.png
1351,401,0,10253_idx5_x1351_y401_class0.png
1001,1151,0,10253_idx5_x1001_y1151_class0.png
551,1301,0,10253_idx5_x551_y1301_class0.png
751,1001,0,10253_idx5_x751_y1001_class0.png
1501,701,0,10253_idx5_x1501_y701_class0.png
1251,851,0,10253_idx5_x1251_y851_class0.png
951,701,0,10253_idx5_x951_y701_class0.png
1651,1251,0,10253_idx5_x1651_y1251_class0.png
701,1201,0,10253_idx5_x701_y1201_class0.png
1101,1101,0,10253_idx5_x1101_y1101_class0.png
1501,1201,0,10253_idx5_x1501_y1201_class0.png
1151,1151,0,10253_idx5_x1151_y1151_class0.png
2401,901,0,10253_idx5_x2401_y901_class0.png
1551,1301,0,10253_idx5_x1551_y1301_class0.png
1851,1601,0,10253_idx5_x1851_y1601_class0.png
1151,351,0,10253_idx5_x1151_y351_class0.png
1501,1151,0,10253_idx5_x1501_y1151_class0.png
1951,951,0,10253_idx5_x1951_y951_class0.png
1101,1251,0,10253_idx5_x1101_y1251_class0.png
2251,951,0,10253_idx5_x2251_y951_class0.png
1501,1001,0,10253_idx5_x1501_y1001_class0.png
1901,1601,0,10253_idx5_x1901_y1601_class0.png
1651,1401,0,10253_idx5_x1651_y1401_class0.png
901,651,0,10253_idx5_x901_y651_class0.png
2101,1001,0,10253_idx5_x2101_y1001_class0.png
1201,451,0,10253_idx5_x1201_y451_class0.png
1401,651,0,10253_idx5_x1401_y651_class0.png
1101,1801,0,10253_idx5_x1101_y1801_class0.png
501,651,0,10253_idx5_x501_y651_class0.png
1451,501,0,10253_idx5_x1451_y501_class0.png
1651,301,0,10253_idx5_x1651_y301_class0.png
1301,1501,0,10253_idx5_x1301_y1501_class0.png
901,1051,0,10253_idx5_x901_y1051_class0.png
1451,801,0,10253_idx5_x1451_y801_class0.png
1001,1501,0,10253_idx5_x1001_y1501_class0.png
1351,551,0,10253_idx5_x1351_y551_class0.png
1101,401,0,10253_idx5_x1101_y401_class0.png
2251,1201,0,10253_idx5_x2251_y1201_class0.png
1401,1151,0,10253_idx5_x1401_y1151_class0.png
2051,1051,0,10253_idx5_x2051_y1051_class0.png
1201,401,0,10253_idx5_x1201_y401_class0.png
1751,1251,0,10253_idx5_x1751_y1251_class0.png
1351,751,0,10253_idx5_x1351_y751_class0.png
1751,751,0,10253_idx5_x1751_y751_class0.png
1251,551,0,10253_idx5_x1251_y551_class0.png
2001,1151,0,10253_idx5_x2001_y1151_class0.png
1451,601,0,10253_idx5_x1451_y601_class0.png
1301,601,0,10253_idx5_x1301_y601_class0.png
1101,1151,0,10253_idx5_x1101_y1151_class0.png
2251,851,0,10253_idx5_x2251_y851_class0.png
1451,451,0,10253_idx5_x1451_y451_class0.png
901,601,0,10253_idx5_x901_y601_class0.png
1851,1051,0,10253_idx5_x1851_y1051_class0.png
2001,601,0,10253_idx5_x2001_y601_class0.png
1501,551,0,10253_idx5_x1501_y551_class0.png
1051,1251,0,10253_idx5_x1051_y1251_class0.png
1451,1251,0,10253_idx5_x1451_y1251_class0.png
2301,1301,0,10253_idx5_x2301_y1301_class0.png
2151,1201,0,10253_idx5_x2151_y1201_class0.png
1101,601,0,10253_idx5_x1101_y601_class0.png
1001,801,0,10253_idx5_x1001_y801_class0.png
1351,1151,0,10253_idx5_x1351_y1151_class0.png
1751,1101,0,10253_idx5_x1751_y1101_class0.png
1401,851,0,10253_idx5_x1401_y851_class0.png
1551,1351,0,10253_idx5_x1551_y1351_class0.png
1851,901,1,10256_idx5_x1851_y901_class1.png
1851,1001,1,10256_idx5_x1851_y1001_class1.png
1751,1051,1,10256_idx5_x1751_y1051_class1.png
1951,1201,1,10256_idx5_x1951_y1201_class1.png
1901,1101,1,10256_idx5_x1901_y1101_class1.png
2051,1001,1,10256_idx5_x2051_y1001_class1.png
2151,1251,1,10256_idx5_x2151_y1251_class1.png
1801,1101,1,10256_idx5_x1801_y1101_class1.png
1751,1001,1,10256_idx5_x1751_y1001_class1.png
1751,951,1,10256_idx5_x1751_y951_class1.png
2151,901,1,10256_idx5_x2151_y901_class1.png
2051,951,1,10256_idx5_x2051_y951_class1.png
2051,1101,1,10256_idx5_x2051_y1101_class1.png
2101,1401,1,10256_idx5_x2101_y1401_class1.png
1701,951,1,10256_idx5_x1701_y951_class1.png
1901,1351,1,10256_idx5_x1901_y1351_class1.png
1701,1151,1,10256_idx5_x1701_y1151_class1.png
1951,1151,1,10256_idx5_x1951_y1151_class1.png
2151,1401,1,10256_idx5_x2151_y1401_class1.png
1951,951,1,10256_idx5_x1951_y951_class1.png
2151,1201,1,10256_idx5_x2151_y1201_class1.png
2151,851,1,10256_idx5_x2151_y851_class1.png
2051,1301,1,10256_idx5_x2051_y1301_class1.png
1751,851,1,10256_idx5_x1751_y851_class1.png
1801,1251,1,10256_idx5_x1801_y1251_class1.png
2151,951,1,10256_idx5_x2151_y951_class1.png
2001,1151,1,10256_idx5_x2001_y1151_class1.png
2051,1151,1,10256_idx5_x2051_y1151_class1.png
2001,1051,1,10256_idx5_x2001_y1051_class1.png
2101,1351,1,10256_idx5_x2101_y1351_class1.png
2101,951,1,10256_idx5_x2101_y951_class1.png
2101,901,1,10256_idx5_x2101_y901_class1.png
1901,1151,1,10256_idx5_x1901_y1151_class1.png
1651,951,1,10256_idx5_x1651_y951_class1.png
1801,901,1,10256_idx5_x1801_y901_class1.png
1801,1301,1,10256_idx5_x1801_y1301_class1.png
1651,1101,1,10256_idx5_x1651_y1101_class1.png
1901,1001,1,10256_idx5_x1901_y1001_class1.png
1601,1051,1,10256_idx5_x1601_y1051_class1.png
2001,901,1,10256_idx5_x2001_y901_class1.png
1901,1051,1,10256_idx5_x1901_y1051_class1.png
2151,1001,1,10256_idx5_x2151_y1001_class1.png
1701,901,1,10256_idx5_x1701_y901_class1.png
2001,1351,1,10256_idx5_x2001_y1351_class1.png
2101,1151,1,10256_idx5_x2101_y1151_class1.png
1751,1251,1,10256_idx5_x1751_y1251_class1.png
1951,1251,1,10256_idx5_x1951_y1251_class1.png
1951,1351,1,10256_idx5_x1951_y1351_class1.png
2101,851,1,10256_idx5_x2101_y851_class1.png
1901,1301,1,10256_idx5_x1901_y1301_class1.png
1901,951,1,10256_idx5_x1901_y951_class1.png
1851,1251,1,10256_idx5_x1851_y1251_class1.png
2151,1101,1,10256_idx5_x2151_y1101_class1.png
2051,1251,1,10256_idx5_x2051_y1251_class1.png
2051,1401,1,10256_idx5_x2051_y1401_class1.png
2101,1001,1,10256_idx5_x2101_y1001_class1.png
1851,1101,1,10256_idx5_x1851_y1101_class1.png
2101,1101,1,10256_idx5_x2101_y1101_class1.png
1951,1401,1,10256_idx5_x1951_y1401_class1.png
2101,1301,1,10256_idx5_x2101_y1301_class1.png
1851,1301,1,10256_idx5_x1851_y1301_class1.png
1751,1151,1,10256_idx5_x1751_y1151_class1.png
2001,1301,1,10256_idx5_x2001_y1301_class1.png
2001,1101,1,10256_idx5_x2001_y1101_class1.png
1801,851,1,10256_idx5_x1801_y851_class1.png
2151,1151,1,10256_idx5_x2151_y1151_class1.png
1851,1151,1,10256_idx5_x1851_y1151_class1.png
2001,951,1,10256_idx5_x2001_y951_class1.png
1801,1151,1,10256_idx5_x1801_y1151_class1.png
1851,951,1,10256_idx5_x1851_y951_class1.png
2101,1201,1,10256_idx5_x2101_y1201_class1.png
1651,1251,1,10256_idx5_x1651_y1251_class1.png
2051,1201,1,10256_idx5_x2051_y1201_class1.png
1951,1101,1,10256_idx5_x1951_y1101_class1.png
1651,1201,1,10256_idx5_x1651_y1201_class1.png
2001,1201,1,10256_idx5_x2001_y1201_class1.png
2001,1401,1,10256_idx5_x2001_y1401_class1.png
1651,1151,1,10256_idx5_x1651_y1151_class1.png
2151,1351,1,10256_idx5_x2151_y1351_class1.png
1851,1051,1,10256_idx5_x1851_y1051_class1.png
1601,1101,1,10256_idx5_x1601_y1101_class1.png
2051,851,1,10256_idx5_x2051_y851_class1.png
2101,1251,1,10256_idx5_x2101_y1251_class1.png
2001,1251,1,10256_idx5_x2001_y1251_class1.png
1751,1101,1,10256_idx5_x1751_y1101_class1.png
1901,901,1,10256_idx5_x1901_y901_class1.png
2001,851,1,10256_idx5_x2001_y851_class1.png
1851,1351,1,10256_idx5_x1851_y1351_class1.png
1901,1251,1,10256_idx5_x1901_y1251_class1.png
1801,1051,1,10256_idx5_x1801_y1051_class1.png
1801,951,1,10256_idx5_x1801_y951_class1.png
1701,1001,1,10256_idx5_x1701_y1001_class1.png
1751,901,1,10256_idx5_x1751_y901_class1.png
1801,1001,1,10256_idx5_x1801_y1001_class1.png
1701,1251,1,10256_idx5_x1701_y1251_class1.png
2051,1351,1,10256_idx5_x2051_y1351_class1.png
1951,1051,1,10256_idx5_x1951_y1051_class1.png
2001,1001,1,10256_idx5_x2001_y1001_class1.png
2151,1051,1,10256_idx5_x2151_y1051_class1.png
1901,1201,1,10256_idx5_x1901_y1201_class1.png
2051,901,1,10256_idx5_x2051_y901_class1.png
1951,1001,1,10256_idx5_x1951_y1001_class1.png
2051,1051,1,10256_idx5_x2051_y1051_class1.png
1701,1101,1,10256_idx5_x1701_y1101_class1.png
1651,1001,1,10256_idx5_x1651_y1001_class1.png
1751,1201,1,10256_idx5_x1751_y1201_class1.png
1951,1301,1,10256_idx5_x1951_y1301_class1.png
1701,1051,1,10256_idx5_x1701_y1051_class1.png
2151,1301,1,10256_idx5_x2151_y1301_class1.png
1851,1201,1,10256_idx5_x1851_y1201_class1.png
2101,1051,1,10256_idx5_x2101_y1051_class1.png
1701,1201,1,10256_idx5_x1701_y1201_class1.png
1951,901,1,10256_idx5_x1951_y901_class1.png
1801,1201,1,10256_idx5_x1801_y1201_class1.png
1601,1151,1,10256_idx5_x1601_y1151_class1.png
1651,1051,1,10256_idx5_x1651_y1051_class1.png
1951,851,1,10256_idx5_x1951_y851_class1.png
2151,201,0,10256_idx5_x2151_y201_class0.png
1551,951,0,10256_idx5_x1551_y951_class0.png
1601,401,0,10256_idx5_x1601_y401_class0.png
2301,351,0,10256_idx5_x2301_y351_class0.png
1651,801,0,10256_idx5_x1651_y801_class0.png
1001,901,0,10256_idx5_x1001_y901_class0.png
2151,551,0,10256_idx5_x2151_y551_class0.png
1651,501,0,10256_idx5_x1651_y501_class0.png
2301,201,0,10256_idx5_x2301_y201_class0.png
1151,1051,0,10256_idx5_x1151_y1051_class0.png
1601,351,0,10256_idx5_x1601_y351_class0.png
1101,1051,0,10256_idx5_x1101_y1051_class0.png
1451,1601,0,10256_idx5_x1451_y1601_class0.png
1501,551,0,10256_idx5_x1501_y551_class0.png
2051,751,0,10256_idx5_x2051_y751_class0.png
601,601,0,10256_idx5_x601_y601_class0.png
451,701,0,10256_idx5_x451_y701_class0.png
1601,1001,0,10256_idx5_x1601_y1001_class0.png
351,851,0,10256_idx5_x351_y851_class0.png
2051,801,0,10256_idx5_x2051_y801_class0.png
601,1401,0,10256_idx5_x601_y1401_class0.png
1451,901,0,10256_idx5_x1451_y901_class0.png
2101,751,0,10256_idx5_x2101_y751_class0.png
1751,601,0,10256_idx5_x1751_y601_class0.png
1601,801,0,10256_idx5_x1601_y801_class0.png
1651,751,0,10256_idx5_x1651_y751_class0.png
1851,701,0,10256_idx5_x1851_y701_class0.png
1551,751,0,10256_idx5_x1551_y751_class0.png
1551,551,0,10256_idx5_x1551_y551_class0.png
1601,1201,0,10256_idx5_x1601_y1201_class0.png
2251,101,0,10256_idx5_x2251_y101_class0.png
1451,1201,0,10256_idx5_x1451_y1201_class0.png
1301,901,0,10256_idx5_x1301_y901_class0.png
2151,1451,0,10256_idx5_x2151_y1451_class0.png
1301,1151,0,10256_idx5_x1301_y1151_class0.png
601,401,0,10256_idx5_x601_y401_class0.png
2101,601,0,10256_idx5_x2101_y601_class0.png
2251,201,0,10256_idx5_x2251_y201_class0.png
1201,1201,0,10256_idx5_x1201_y1201_class0.png
1351,601,0,10256_idx5_x1351_y601_class0.png
551,1301,0,10256_idx5_x551_y1301_class0.png
2201,551,0,10256_idx5_x2201_y551_class0.png
451,751,0,10256_idx5_x451_y751_class0.png
1951,801,0,10256_idx5_x1951_y801_class0.png
1001,951,0,10256_idx5_x1001_y951_class0.png
1451,851,0,10256_idx5_x1451_y851_class0.png
101,951,0,10256_idx5_x101_y951_class0.png
2101,401,0,10256_idx5_x2101_y401_class0.png
2201,301,0,10256_idx5_x2201_y301_class0.png
1601,601,0,10256_idx5_x1601_y601_class0.png
701,1351,0,10256_idx5_x701_y1351_class0.png
701,1201,0,10256_idx5_x701_y1201_class0.png
2251,301,0,10256_idx5_x2251_y301_class0.png
1001,1051,0,10256_idx5_x1001_y1051_class0.png
1901,651,0,10256_idx5_x1901_y651_class0.png
1901,751,0,10256_idx5_x1901_y751_class0.png
1951,751,0,10256_idx5_x1951_y751_class0.png
1401,901,0,10256_idx5_x1401_y901_class0.png
651,1351,0,10256_idx5_x651_y1351_class0.png
601,701,0,10256_idx5_x601_y701_class0.png
1951,651,0,10256_idx5_x1951_y651_class0.png
201,601,0,10256_idx5_x201_y601_class0.png
701,901,0,10256_idx5_x701_y901_class0.png
1251,1551,0,10256_idx5_x1251_y1551_class0.png
501,701,0,10256_idx5_x501_y701_class0.png
401,951,0,10256_idx5_x401_y951_class0.png
801,401,0,10256_idx5_x801_y401_class0.png
1201,1151,0,10256_idx5_x1201_y1151_class0.png
1851,1401,0,10256_idx5_x1851_y1401_class0.png
2051,651,0,10256_idx5_x2051_y651_class0.png
1501,851,0,10256_idx5_x1501_y851_class0.png
651,501,0,10256_idx5_x651_y501_class0.png
2001,501,0,10256_idx5_x2001_y501_class0.png
551,1351,0,10256_idx5_x551_y1351_class0.png
651,1151,0,10256_idx5_x651_y1151_class0.png
501,1001,0,10256_idx5_x501_y1001_class0.png
151,951,0,10256_idx5_x151_y951_class0.png
2251,351,0,10256_idx5_x2251_y351_class0.png
1451,601,0,10256_idx5_x1451_y601_class0.png
401,1301,0,10256_idx5_x401_y1301_class0.png
1401,1151,0,10256_idx5_x1401_y1151_class0.png
1201,801,0,10256_idx5_x1201_y801_class0.png
2151,401,0,10256_idx5_x2151_y401_class0.png
551,951,0,10256_idx5_x551_y951_class0.png
751,901,0,10256_idx5_x751_y901_class0.png
2151,451,0,10256_idx5_x2151_y451_class0.png
1101,901,0,10256_idx5_x1101_y901_class0.png
2001,801,0,10256_idx5_x2001_y801_class0.png
1051,1001,0,10256_idx5_x1051_y1001_class0.png
2201,201,0,10256_idx5_x2201_y201_class0.png
1901,801,0,10256_idx5_x1901_y801_class0.png
2151,251,0,10256_idx5_x2151_y251_class0.png
801,1251,0,10256_idx5_x801_y1251_class0.png
2101,501,0,10256_idx5_x2101_y501_class0.png
1351,901,0,10256_idx5_x1351_y901_class0.png
1551,1101,0,10256_idx5_x1551_y1101_class0.png
2201,251,0,10256_idx5_x2201_y251_class0.png
2251,401,0,10256_idx5_x2251_y401_class0.png
1701,851,0,10256_idx5_x1701_y851_class0.png
1551,1251,0,10256_idx5_x1551_y1251_class0.png
1901,701,0,10256_idx5_x1901_y701_class0.png
751,301,0,10256_idx5_x751_y301_class0.png
1551,651,0,10256_idx5_x1551_y651_class0.png
651,1251,0,10256_idx5_x651_y1251_class0.png
701,701,0,10256_idx5_x701_y701_class0.png
2051,701,0,10256_idx5_x2051_y701_class0.png
2201,101,0,10256_idx5_x2201_y101_class0.png
1401,801,0,10256_idx5_x1401_y801_class0.png
1601,501,0,10256_idx5_x1601_y501_class0.png
1651,551,0,10256_idx5_x1651_y551_class0.png
1751,801,0,10256_idx5_x1751_y801_class0.png
651,401,0,10256_idx5_x651_y401_class0.png
1201,1251,0,10256_idx5_x1201_y1251_class0.png
1501,501,0,10256_idx5_x1501_y501_class0.png
751,1151,0,10256_idx5_x751_y1151_class0.png
1101,851,0,10256_idx5_x1101_y851_class0.png
751,501,0,10256_idx5_x751_y501_class0.png
2301,151,0,10256_idx5_x2301_y151_class0.png
1201,851,0,10256_idx5_x1201_y851_class0.png
1251,1151,0,10256_idx5_x1251_y1151_class0.png
1501,1001,0,10256_idx5_x1501_y1001_class0.png
1851,751,0,10256_idx5_x1851_y751_class0.png
1701,801,0,10256_idx5_x1701_y801_class0.png
901,901,0,10256_idx5_x901_y901_class0.png
1551,1301,0,10256_idx5_x1551_y1301_class0.png
151,1001,0,10256_idx5_x151_y1001_class0.png
1551,801,0,10256_idx5_x1551_y801_class0.png
2051,201,0,10256_idx5_x2051_y201_class0.png
751,701,0,10256_idx5_x751_y701_class0.png
1501,1051,0,10256_idx5_x1501_y1051_class0.png
1001,851,0,10256_idx5_x1001_y851_class0.png
2101,451,0,10256_idx5_x2101_y451_class0.png
401,751,0,10256_idx5_x401_y751_class0.png
1701,701,0,10256_idx5_x1701_y701_class0.png
1651,451,0,10256_idx5_x1651_y451_class0.png
1701,751,0,10256_idx5_x1701_y751_class0.png
651,801,0,10256_idx5_x651_y801_class0.png
601,451,0,10256_idx5_x601_y451_class0.png
1351,951,0,10256_idx5_x1351_y951_class0.png
651,451,0,10256_idx5_x651_y451_class0.png
1501,1651,0,10256_idx5_x1501_y1651_class0.png
2001,701,0,10256_idx5_x2001_y701_class0.png
1251,851,0,10256_idx5_x1251_y851_class0.png
1501,951,0,10256_idx5_x1501_y951_class0.png
1401,751,0,10256_idx5_x1401_y751_class0.png
2151,751,0,10256_idx5_x2151_y751_class0.png
1901,551,0,10256_idx5_x1901_y551_class0.png
651,351,0,10256_idx5_x651_y351_class0.png
2101,651,0,10256_idx5_x2101_y651_class0.png
1851,851,0,10256_idx5_x1851_y851_class0.png
1551,1201,0,10256_idx5_x1551_y1201_class0.png
1151,1201,0,10256_idx5_x1151_y1201_class0.png
601,751,0,10256_idx5_x601_y751_class0.png
1801,401,0,10256_idx5_x1801_y401_class0.png
1751,551,0,10256_idx5_x1751_y551_class0.png
1051,951,0,10256_idx5_x1051_y951_class0.png
701,501,0,10256_idx5_x701_y501_class0.png
1451,1351,0,10256_idx5_x1451_y1351_class0.png
601,901,0,10256_idx5_x601_y901_class0.png
1551,1051,0,10256_idx5_x1551_y1051_class0.png
2151,301,0,10256_idx5_x2151_y301_class0.png
1501,901,0,10256_idx5_x1501_y901_class0.png
1351,1151,0,10256_idx5_x1351_y1151_class0.png
1701,601,0,10256_idx5_x1701_y601_class0.png
1501,601,0,10256_idx5_x1501_y601_class0.png
2001,651,0,10256_idx5_x2001_y651_class0.png
1351,751,0,10256_idx5_x1351_y751_class0.png
751,401,0,10256_idx5_x751_y401_class0.png
1151,901,0,10256_idx5_x1151_y901_class0.png
1151,851,0,10256_idx5_x1151_y851_class0.png
651,601,0,10256_idx5_x651_y601_class0.png
1001,651,0,10256_idx5_x1001_y651_class0.png
551,651,0,10256_idx5_x551_y651_class0.png
1551,851,0,10256_idx5_x1551_y851_class0.png
651,551,0,10256_idx5_x651_y551_class0.png
1501,801,0,10256_idx5_x1501_y801_class0.png
2201,451,0,10256_idx5_x2201_y451_class0.png
1051,1101,0,10256_idx5_x1051_y1101_class0.png
701,1251,0,10256_idx5_x701_y1251_class0.png
1451,801,0,10256_idx5_x1451_y801_class0.png
1551,351,0,10256_idx5_x1551_y351_class0.png
1051,1051,0,10256_idx5_x1051_y1051_class0.png
1401,1051,0,10256_idx5_x1401_y1051_class0.png
801,801,0,10256_idx5_x801_y801_class0.png
1851,601,0,10256_idx5_x1851_y601_class0.png
1351,1401,0,10256_idx5_x1351_y1401_class0.png
2201,501,0,10256_idx5_x2201_y501_class0.png
1901,851,0,10256_idx5_x1901_y851_class0.png
1851,801,0,10256_idx5_x1851_y801_class0.png
2201,151,0,10256_idx5_x2201_y151_class0.png
751,1201,0,10256_idx5_x751_y1201_class0.png
1451,1151,0,10256_idx5_x1451_y1151_class0.png
751,1301,0,10256_idx5_x751_y1301_class0.png
1051,651,0,10256_idx5_x1051_y651_class0.png
2151,351,0,10256_idx5_x2151_y351_class0.png
101,901,0,10256_idx5_x101_y901_class0.png
951,851,0,10256_idx5_x951_y851_class0.png
2151,151,0,10256_idx5_x2151_y151_class0.png
1251,1251,0,10256_idx5_x1251_y1251_class0.png
1451,1651,0,10256_idx5_x1451_y1651_class0.png
1051,851,0,10256_idx5_x1051_y851_class0.png
1651,701,0,10256_idx5_x1651_y701_class0.png
2101,351,0,10256_idx5_x2101_y351_class0.png
2101,301,0,10256_idx5_x2101_y301_class0.png
751,1351,0,10256_idx5_x751_y1351_class0.png
651,701,0,10256_idx5_x651_y701_class0.png
2101,801,0,10256_idx5_x2101_y801_class0.png
1501,1251,0,10256_idx5_x1501_y1251_class0.png
1001,351,0,10256_idx5_x1001_y351_class0.png
1601,751,0,10256_idx5_x1601_y751_class0.png
1701,501,0,10256_idx5_x1701_y501_class0.png
2201,401,0,10256_idx5_x2201_y401_class0.png
601,651,0,10256_idx5_x601_y651_class0.png
1701,651,0,10256_idx5_x1701_y651_class0.png
1401,951,0,10256_idx5_x1401_y951_class0.png
1451,651,0,10256_idx5_x1451_y651_class0.png
2001,601,0,10256_idx5_x2001_y601_class0.png
1301,1401,0,10256_idx5_x1301_y1401_class0.png
1551,401,0,10256_idx5_x1551_y401_class0.png
451,1001,0,10256_idx5_x451_y1001_class0.png
701,301,0,10256_idx5_x701_y301_class0.png
951,951,0,10256_idx5_x951_y951_class0.png
1401,1201,0,10256_idx5_x1401_y1201_class0.png
